,team,elo,event_wins,1_wins,2_wins,3_wins,num_seasons,event_wins_per_season,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,endgameRobot_HabLevel1,endgameRobot_HabLevel2,endgameRobot_HabLevel3,endgameRobot_Unknown,habLineRobot_CrossedHabLineInSandstorm,habLineRobot_CrossedHabLineInTeleop,bay_score
76,frc166,1569,0,0,0,0,26,0.0,0.0,12.61111111111111,15.38888888888889,0.09259259259259259,0.018518518518518517,0.07407407407407407,1.3888888888888888,11.166666666666666,0.3148148148148148,13.666666666666666,1.4074074074074074,12.61111111111111,0.05555555555555555,40.22222222222222,54.22222222222222,0.9259259259259259,0.0,0.0,0.0,0.9444444444444444,0.037037037037037035,39.314814814814824
77,frc167,1609,0,0,0,0,22,0.0,0.0,11.90625,21.9375,0.125,0.03125,0.0625,4.34375,12.84375,0.1875,11.8125,1.0625,11.90625,0.0625,46.59375,62.84375,0.78125,0.0,0.03125,0.0,0.96875,0.03125,44.875
78,frc171,1524,2,2,0,0,25,0.08,0.0,13.625,19.875,0.125,0.041666666666666664,0.041666666666666664,3.8333333333333335,13.0,0.25,8.5,1.375,13.625,0.125,41.375,58.833333333333336,0.5416666666666666,0.3333333333333333,0.041666666666666664,0.0,0.875,0.125,39.29166666666666
79,frc172,1698,0,0,0,0,23,0.0,0.0,12.3,24.428571428571427,0.17142857142857143,0.05714285714285714,0.1,1.6714285714285715,17.142857142857142,0.6285714285714286,11.228571428571428,1.8285714285714285,12.3,0.014285714285714285,52.8,66.77142857142857,0.24285714285714285,0.32857142857142857,0.35714285714285715,0.0,1.0,0.0,46.40000000000001
80,frc173,1671,4,1,2,1,26,0.15384615384615385,0.0,13.607142857142858,24.107142857142858,0.14285714285714285,0.03571428571428571,0.08928571428571429,2.107142857142857,14.678571428571429,0.5,13.535714285714286,1.5714285714285714,13.607142857142858,0.017857142857142856,52.32142857142857,68.03571428571429,0.5,0.21428571428571427,0.17857142857142858,0.0,0.9464285714285714,0.05357142857142857,45.99999999999999
81,frc175,1574,7,1,4,2,25,0.28,0.0,13.973684210526315,20.36842105263158,0.02631578947368421,0.0,0.02631578947368421,1.6842105263157894,14.447368421052632,0.3684210526315789,9.052631578947368,1.1842105263157894,13.973684210526315,0.13157894736842105,43.86842105263158,59.526315789473685,0.2894736842105263,0.5263157894736842,0.0,0.0,0.9473684210526315,0.05263157894736842,40.21052631578945
82,frc176,1795,5,0,2,3,25,0.2,0.0,12.397058823529411,27.176470588235293,0.16176470588235295,0.04411764705882353,0.08823529411764706,2.338235294117647,19.014705882352942,0.6323529411764706,15.441176470588236,1.9264705882352942,12.397058823529411,0.0,61.63235294117647,76.36764705882354,0.10294117647058823,0.08823529411764706,0.7205882352941176,0.0,0.9558823529411765,0.04411764705882353,52.94117647058822
83,frc177,1704,15,2,8,5,26,0.5769230769230769,0.0,14.172413793103448,26.482758620689655,0.1206896551724138,0.05172413793103448,0.06896551724137931,2.8793103448275863,16.810344827586206,0.6206896551724138,12.586206896551724,1.603448275862069,14.172413793103448,0.034482758620689655,55.87931034482759,72.93103448275862,0.15517241379310345,0.1896551724137931,0.5,0.0,0.9827586206896551,0.0,50.44827586206896
84,frc178,1652,0,0,0,0,24,0.0,0.0,12.652173913043478,19.5,0.06521739130434782,0.0,0.06521739130434782,2.9347826086956523,16.891304347826086,0.5652173913043478,9.695652173913043,1.608695652173913,12.652173913043478,0.0,46.08695652173913,61.67391304347826,0.2608695652173913,0.021739130434782608,0.6956521739130435,0.0,1.0,0.0,39.021739130434774
85,frc179,1844,10,5,3,2,23,0.43478260869565216,0.0,13.8,29.52,0.24,0.34,0.08,4.02,16.92,0.38,16.28,1.58,13.8,0.14,62.72,80.54,0.46,0.04,0.36,0.0,1.0,0.0,56.440000000000005
86,frc180,1729,13,7,4,2,23,0.5652173913043478,0.0,11.642857142857142,28.214285714285715,0.09523809523809523,0.19047619047619047,0.023809523809523808,4.261904761904762,16.785714285714285,0.47619047619047616,13.714285714285714,1.4761904761904763,11.642857142857142,0.09523809523809523,58.714285714285715,74.61904761904762,0.2857142857142857,0.14285714285714285,0.5238095238095238,0.0,1.0,0.0,52.97619047619049
87,frc181,1589,4,0,1,3,23,0.17391304347826084,0.0,13.596774193548388,17.274193548387096,0.06451612903225806,0.03225806451612903,0.03225806451612903,2.0483870967741935,16.161290322580644,0.5967741935483871,12.774193548387096,1.4838709677419355,13.596774193548388,0.06451612903225806,46.20967741935484,61.854838709677416,0.14516129032258066,0.14516129032258066,0.5645161290322581,0.0,0.9838709677419355,0.016129032258064516,40.33870967741935
88,frc188,1691,3,1,1,0,22,0.13636363636363635,0.0,12.725806451612904,26.322580645161292,0.1774193548387097,0.06451612903225806,0.0967741935483871,2.467741935483871,15.629032258064516,0.5,13.064516129032258,1.8064516129032258,12.725806451612904,0.03225806451612903,55.016129032258064,70.20967741935483,0.3064516129032258,0.0967741935483871,0.4032258064516129,0.0,1.0,0.0,50.80645161290323
89,frc190,1646,6,3,2,1,27,0.2222222222222222,0.0,13.333333333333334,21.375,0.05555555555555555,0.013888888888888888,0.013888888888888888,2.4027777777777777,18.041666666666668,0.7638888888888888,9.972222222222221,1.9027777777777777,13.333333333333334,0.013888888888888888,49.388888888888886,65.125,0.06944444444444445,0.013888888888888888,0.8611111111111112,0.0,1.0,0.0,42.6527777777778
90,frc191,1568,4,3,1,0,29,0.13793103448275862,0.0,13.56,19.32,0.04,0.0,0.0,0.48,16.32,0.52,9.12,1.28,13.56,0.08,44.76,58.8,0.44,0.52,0.0,0.0,0.88,0.12,38.2
91,frc192,1541,3,1,2,0,24,0.125,0.0,11.23076923076923,17.692307692307693,0.05128205128205128,0.0,0.0,2.5128205128205128,11.153846153846153,0.23076923076923078,6.051282051282051,1.205128205128205,11.23076923076923,0.1282051282051282,34.8974358974359,48.64102564102564,0.5641025641025641,0.3076923076923077,0.0,0.0,0.9743589743589743,0.02564102564102564,35.12820512820513
92,frc193,1560,1,0,1,0,8,0.125,0.0,11.763157894736842,21.236842105263158,0.05263157894736842,0.0,0.02631578947368421,2.526315789473684,12.868421052631579,0.4473684210526316,9.157894736842104,1.236842105263158,11.763157894736842,0.07894736842105263,43.26315789473684,57.55263157894737,0.2894736842105263,0.23684210526315788,0.34210526315789475,0.0,0.9736842105263158,0.02631578947368421,41.71052631578946
93,frc195,1786,20,13,7,0,23,0.8695652173913043,0.0,13.308510638297872,31.117021276595743,0.23404255319148937,0.10638297872340426,0.1595744680851064,3.3085106382978724,16.21276595744681,0.4574468085106383,16.06382978723404,1.574468085106383,13.308510638297872,0.031914893617021274,63.3936170212766,80.01063829787235,0.32978723404255317,0.02127659574468085,0.5212765957446809,0.0,0.9893617021276596,0.010638297872340425,57.88297872340427
94,frc199,1493,0,0,0,0,6,0.0,0.0,13.8,21.0,0.15,0.0,0.15,1.35,13.8,0.55,8.3,1.6,13.8,0.05,43.1,58.25,0.3,0.05,0.4,0.0,0.95,0.0,41.0
95,frc201,1594,3,0,2,1,22,0.13636363636363635,0.0,12.947368421052632,21.94736842105263,0.07894736842105263,0.0,0.05263157894736842,1.9473684210526316,12.236842105263158,0.3684210526315789,8.894736842105264,1.2894736842105263,12.947368421052632,0.0,43.078947368421055,57.973684210526315,0.8947368421052632,0.0,0.02631578947368421,0.0,0.9736842105263158,0.02631578947368421,41.26315789473684
96,frc203,1562,2,0,0,2,23,0.08695652173913042,0.0,13.5,20.833333333333332,0.08333333333333333,0.0,0.05555555555555555,2.1666666666666665,11.5,0.4166666666666667,7.611111111111111,1.2777777777777777,13.5,0.16666666666666666,39.94444444444444,55.611111111111114,0.5277777777777778,0.1388888888888889,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,39.666666666666664
97,frc204,1536,1,0,0,1,23,0.043478260869565216,0.0,12.075,16.65,0.025,0.0,0.0,2.6,12.0,0.4,7.25,1.35,12.075,0.075,35.9,50.575,0.775,0.0,0.0,0.0,0.9,0.075,35.49999999999999
98,frc207,1677,2,2,0,0,21,0.09523809523809523,0.0,11.892857142857142,24.107142857142858,0.0,0.0,0.0,2.7857142857142856,9.964285714285714,0.14285714285714285,10.142857142857142,1.2142857142857142,11.892857142857142,0.03571428571428571,44.214285714285715,58.892857142857146,0.75,0.0,0.07142857142857142,0.0,0.8928571428571429,0.10714285714285714,45.75
99,frc213,1524,1,0,1,0,24,0.04166666666666666,0.0,12.321428571428571,18.0,0.0,0.0,0.0,2.2142857142857144,11.25,0.25,6.142857142857143,1.3214285714285714,12.321428571428571,0.10714285714285714,35.392857142857146,49.92857142857143,0.7857142857142857,0.0,0.0,0.0,0.9642857142857143,0.0,35.5
100,frc216,1501,1,1,0,0,12,0.08333333333333333,0.0,13.425,16.275,0.025,0.025,0.0,2.225,10.125,0.3,6.3,1.15,13.425,0.05,32.7,48.35,0.6,0.0,0.0,0.0,0.925,0.075,34.525
101,frc217,1725,24,13,11,0,22,1.0909090909090908,0.0,13.151162790697674,27.941860465116278,0.18604651162790697,0.08139534883720931,0.10465116279069768,2.5,17.337209302325583,0.43023255813953487,13.604651162790697,1.3837209302325582,13.151162790697674,0.023255813953488372,58.883720930232556,74.53488372093024,0.3023255813953488,0.19767441860465115,0.4186046511627907,0.0,0.9767441860465116,0.023255813953488372,52.36046511627906
102,frc219,1560,0,0,0,0,22,0.0,0.0,11.55,18.975,0.05,0.0,0.05,1.075,13.35,0.425,8.8,1.275,11.55,0.075,41.125,53.75,0.525,0.0,0.15,0.0,1.0,0.0,39.474999999999994
103,frc222,1712,4,2,2,0,22,0.18181818181818185,0.0,13.835820895522389,27.223880597014926,0.29850746268656714,0.1044776119402985,0.14925373134328357,2.2388059701492535,15.492537313432836,0.3582089552238806,13.73134328358209,1.5671641791044777,13.835820895522389,0.07462686567164178,56.44776119402985,72.5223880597015,0.29850746268656714,0.5373134328358209,0.0,0.0,1.0,0.0,52.17910447761195
104,frc223,1662,1,0,0,1,22,0.045454545454545456,0.0,13.924528301886792,26.60377358490566,0.1509433962264151,0.09433962264150944,0.03773584905660377,2.4150943396226414,13.528301886792454,0.49056603773584906,12.528301886792454,1.5471698113207548,13.924528301886792,0.09433962264150944,52.660377358490564,69.0,0.20754716981132076,0.5849056603773585,0.0,0.0,0.9622641509433962,0.03773584905660377,50.830188679245275
105,frc224,1548,1,1,0,0,22,0.045454545454545456,0.0,13.73076923076923,15.807692307692308,0.0,0.0,0.0,1.0769230769230769,13.038461538461538,0.5,8.923076923076923,1.4230769230769231,13.73076923076923,0.15384615384615385,37.76923076923077,52.57692307692308,0.23076923076923078,0.5384615384615384,0.0,0.0,0.9230769230769231,0.0,35.50000000000001
106,frc225,1828,12,8,4,0,20,0.6,0.0,13.5,30.363636363636363,0.21212121212121213,0.10606060606060606,0.12121212121212122,3.090909090909091,17.954545454545453,0.5606060606060606,14.393939393939394,1.8181818181818181,13.5,0.045454545454545456,62.71212121212121,79.3030303030303,0.22727272727272727,0.36363636363636365,0.30303030303030304,0.0,1.0,0.0,56.51515151515151
107,frc226,1680,0,0,0,0,22,0.0,0.0,13.88,25.6,0.05333333333333334,0.02666666666666667,0.013333333333333334,2.76,16.96,0.5866666666666667,11.306666666666667,1.68,13.88,0.12,53.86666666666667,70.50666666666666,0.37333333333333335,0.09333333333333334,0.52,0.0,0.96,0.04,47.86666666666667
108,frc228,1630,2,1,0,1,22,0.09090909090909093,0.0,12.789473684210526,22.526315789473685,0.15789473684210525,0.08771929824561403,0.07017543859649122,1.9824561403508771,16.263157894736842,0.6140350877192983,10.035087719298245,1.719298245614035,12.789473684210526,0.07017543859649122,48.824561403508774,63.59649122807018,0.38596491228070173,0.07017543859649122,0.43859649122807015,0.0,1.0,0.0,43.64912280701752
109,frc229,1547,4,2,1,1,22,0.18181818181818185,0.0,13.142857142857142,21.857142857142858,0.07142857142857142,0.023809523809523808,0.047619047619047616,1.4761904761904763,10.928571428571429,0.3333333333333333,10.0,1.2619047619047619,13.142857142857142,0.07142857142857142,42.785714285714285,57.404761904761905,0.5714285714285714,0.0,0.0,0.0,0.9047619047619048,0.047619047619047616,42.23809523809524
110,frc230,1730,7,3,4,0,22,0.3181818181818182,0.0,13.771084337349398,24.542168674698797,0.25301204819277107,0.10843373493975904,0.0963855421686747,2.5060240963855422,17.927710843373493,0.5783132530120482,14.867469879518072,1.855421686746988,13.771084337349398,0.060240963855421686,57.33734939759036,73.6144578313253,0.26506024096385544,0.07228915662650602,0.6385542168674698,0.0,1.0,0.0,50.03614457831325
111,frc231,1710,5,1,3,1,22,0.2272727272727273,0.0,13.78125,25.96875,0.09375,0.046875,0.015625,1.984375,14.953125,0.34375,11.90625,1.328125,13.78125,0.046875,52.828125,68.59375,0.34375,0.578125,0.03125,0.0,1.0,0.0,48.59375
112,frc233,1613,16,5,11,0,22,0.7272727272727273,0.0,12.947368421052632,22.42105263157895,0.02631578947368421,0.02631578947368421,0.0,2.6052631578947367,14.131578947368421,0.4473684210526316,9.0,1.394736842105263,12.947368421052632,0.02631578947368421,45.55263157894737,61.10526315789474,0.5,0.15789473684210525,0.23684210526315788,0.0,0.9210526315789473,0.05263157894736842,43.210526315789465
113,frc234,1758,12,4,7,1,22,0.5454545454545454,0.0,14.316455696202532,24.79746835443038,0.16455696202531644,0.08860759493670886,0.06329113924050633,2.810126582278481,17.658227848101266,0.5949367088607594,14.0,1.8987341772151898,14.316455696202532,0.0379746835443038,56.45569620253165,73.58227848101266,0.12658227848101267,0.12658227848101267,0.6582278481012658,0.0,1.0,0.0,49.48101265822785
114,frc236,1633,2,2,0,0,22,0.09090909090909093,0.0,12.906976744186046,23.58139534883721,0.09302325581395349,0.046511627906976744,0.046511627906976744,2.255813953488372,13.465116279069768,0.4186046511627907,12.418604651162791,1.3953488372093024,12.906976744186046,0.06976744186046512,49.46511627906977,64.62790697674419,0.6046511627906976,0.13953488372093023,0.11627906976744186,0.0,1.0,0.0,46.418604651162774
115,frc237,1646,0,0,0,0,22,0.0,0.0,11.672727272727272,26.836363636363636,0.2545454545454545,0.2,0.05454545454545454,1.3272727272727274,14.290909090909091,0.4909090909090909,14.945454545454545,1.7454545454545454,11.672727272727272,0.03636363636363636,56.07272727272727,69.07272727272728,0.5272727272727272,0.2727272727272727,0.0,0.0,1.0,0.0,51.6727272727273
116,frc238,1683,4,2,2,0,21,0.19047619047619047,0.0,11.045454545454545,25.022727272727273,0.11363636363636363,0.022727272727272728,0.09090909090909091,1.6363636363636365,13.5,0.4090909090909091,11.863636363636363,1.5681818181818181,11.045454545454545,0.09090909090909091,50.38636363636363,63.06818181818182,0.5909090909090909,0.22727272727272727,0.0,0.0,0.9545454545454546,0.022727272727272728,47.38636363636365
117,frc240,1499,2,1,0,1,22,0.09090909090909093,0.0,14.1,14.8,0.0,0.0,0.0,3.0,12.9,0.36666666666666664,10.733333333333333,1.4333333333333333,14.1,0.03333333333333333,38.43333333333333,55.53333333333333,0.6,0.23333333333333334,0.0,0.0,1.0,0.0,37.133333333333326
118,frc244,1526,2,0,0,2,10,0.2,0.0,13.390243902439025,16.463414634146343,0.04878048780487805,0.0,0.04878048780487805,1.4390243902439024,11.268292682926829,0.3170731707317073,6.780487804878049,1.2439024390243902,13.390243902439025,0.07317073170731707,34.51219512195122,49.34146341463415,0.4878048780487805,0.17073170731707318,0.0,0.0,0.9512195121951219,0.024390243902439025,35.146341463414636
119,frc245,1734,10,5,5,0,22,0.4545454545454545,-0.011111111111111112,13.766666666666667,25.866666666666667,0.1111111111111111,0.011111111111111112,0.044444444444444446,3.022222222222222,14.066666666666666,0.4,11.844444444444445,1.4,13.766666666666667,0.07777777777777778,51.77777777777778,68.55555555555556,0.4444444444444444,0.13333333333333333,0.24444444444444444,0.0,0.9888888888888889,0.011111111111111112,49.288888888888884
120,frc246,1502,2,2,0,0,22,0.09090909090909093,0.0,11.192307692307692,12.23076923076923,0.038461538461538464,0.0,0.0,3.0384615384615383,8.192307692307692,0.23076923076923078,7.615384615384615,1.1153846153846154,11.192307692307692,0.07692307692307693,28.03846153846154,42.26923076923077,0.34615384615384615,0.0,0.038461538461538464,0.0,0.6538461538461539,0.19230769230769232,28.69230769230768
121,frc247,1528,6,1,3,2,22,0.2727272727272727,0.0,11.88888888888889,19.77777777777778,0.037037037037037035,0.037037037037037035,0.0,1.4074074074074074,10.0,0.3333333333333333,6.962962962962963,1.037037037037037,11.88888888888889,0.037037037037037035,36.74074074074074,50.03703703703704,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,36.96296296296296
122,frc250,1570,1,0,1,0,22,0.045454545454545456,0.0,13.883720930232558,16.53488372093023,0.023255813953488372,0.0,0.0,2.558139534883721,12.13953488372093,0.3488372093023256,6.558139534883721,1.2093023255813953,13.883720930232558,0.18604651162790697,35.23255813953488,51.674418604651166,0.8604651162790697,0.0,0.0,0.0,1.0,0.0,34.20930232558139
123,frc253,1622,0,0,0,0,22,0.0,0.0,13.575,22.425,0.0,0.0,0.0,2.125,12.3,0.35,9.0,1.375,13.575,0.075,43.725,59.425,0.825,0.075,0.0,0.0,1.0,0.0,41.824999999999996
124,frc254,1889,36,21,13,2,22,1.6363636363636365,0.0,14.089285714285714,33.107142857142854,0.21428571428571427,0.16071428571428573,0.17857142857142858,3.767857142857143,19.875,0.375,17.928571428571427,1.5714285714285714,14.089285714285714,0.05357142857142857,70.91071428571429,88.76785714285714,0.2857142857142857,0.08928571428571429,0.5714285714285714,0.0,0.9821428571428571,0.017857142857142856,60.785714285714285
125,frc256,1443,0,0,0,0,21,0.0,0.0,11.4,16.2,0.2,0.1,0.0,1.8,10.5,0.3,10.2,1.4,11.4,0.1,36.9,50.1,0.8,0.1,0.0,0.0,0.9,0.1,37.0
126,frc263,1588,4,2,0,2,21,0.19047619047619047,0.0,12.931034482758621,20.379310344827587,0.0,0.0,0.0,3.6206896551724137,13.03448275862069,0.2413793103448276,10.206896551724139,0.7931034482758621,12.931034482758621,0.10344827586206896,43.62068965517241,60.172413793103445,0.4482758620689655,0.3448275862068966,0.0,0.0,1.0,0.0,40.517241379310335
127,frc269,1531,2,1,1,0,22,0.09090909090909093,0.0,11.1,22.35,0.15,0.05,0.0,3.3,11.1,0.4,8.2,1.45,11.1,0.1,41.65,56.05,0.9,0.0,0.0,0.0,0.95,0.05,41.75000000000001
128,frc271,1642,2,1,1,0,22,0.09090909090909093,-1.1967213114754098,13.721311475409836,19.672131147540984,0.03278688524590164,0.01639344262295082,0.0,3.2459016393442623,15.442622950819672,0.3442622950819672,9.114754098360656,1.1147540983606556,13.721311475409836,0.09836065573770492,44.22950819672131,60.0,0.5573770491803278,0.4098360655737705,0.0,0.0,0.9344262295081968,0.04918032786885246,39.50819672131147
129,frc272,1613,3,1,1,1,22,0.13636363636363635,0.0,11.723076923076922,23.26153846153846,0.046153846153846156,0.015384615384615385,0.03076923076923077,2.3076923076923075,15.0,0.38461538461538464,9.476923076923077,1.1846153846153846,11.723076923076922,0.03076923076923077,47.738461538461536,61.76923076923077,0.4307692307692308,0.47692307692307695,0.0,0.0,1.0,0.0,44.492307692307676
130,frc279,1529,1,1,0,0,22,0.045454545454545456,0.0,12.931034482758621,15.413793103448276,0.10344827586206896,0.034482758620689655,0.034482758620689655,2.5172413793103448,14.793103448275861,0.6206896551724138,9.10344827586207,1.4482758620689655,12.931034482758621,0.0,39.310344827586206,54.758620689655174,0.4827586206896552,0.3448275862068966,0.034482758620689655,0.0,0.8620689655172413,0.10344827586206896,32.65517241379311
131,frc280,1505,0,0,0,0,22,0.0,0.0,13.875,14.75,0.0,0.0,0.0,1.9583333333333333,11.0,0.3333333333333333,6.083333333333333,1.1666666666666667,13.875,0.0,31.833333333333332,47.666666666666664,0.75,0.0,0.0,0.0,0.9583333333333334,0.0,32.58333333333334
